Predicted ANN load,Target Load,LSTM Load,Tmestamp,LSTM_MODEL_1_Load,LSTM_MODEL_2_Load,LSTM_MODEL_3_Load,CNN_LSTM_MODEL_Load,EMD-LSTM
48882.633,49305.65378,48990.715,22/12/2010 4:00,[55893.89],[56615.527],[54220.117],[48996.914],49732.055
49315.105,49690.87737,49497.266,22/12/2010 5:00,[56377.5],[56105.93],[53693.113],[49457.062],49734.875
50221.37,50427.88638,50400.07,22/12/2010 6:00,[56517.508],[55233.273],[52039.38],[50345.164],49735.484
51352.992,52598.82666,51762.703,22/12/2010 7:00,[56510.258],[54363.36],[51071.133],[51671.71],49732.664
54075.418,54545.67241,54459.484,22/12/2010 8:00,[56375.953],[54655.758],[50399.17],[54304.344],49731.61
55732.426,56544.72867,56064.734,22/12/2010 9:00,[56190.832],[54829.24],[50011.145],[55860.117],49856.36
56758.93,57003.28163,57125.996,22/12/2010 10:00,[55729.87],[54346.38],[49701.473],[57052.105],49856.36
56767.87,57170.86367,57032.89,22/12/2010 11:00,[54880.59],[52830.49],[49501.887],[57028.3],49856.36
56589.133,56843.91247,56991.83,22/12/2010 12:00,[53969.29],[51774.035],[49434.156],[56903.766],49856.36
56148.26,56944.0315,56699.902,22/12/2010 13:00,[53784.83],[50979.1],[49564.164],[56393.473],49856.36
55998.094,57007.97471,56725.12,22/12/2010 14:00,[53736.92],[50526.176],[49914.53],[56307.477],49856.36
55825.223,56937.96961,56720.08,22/12/2010 15:00,[53167.836],[50140.465],[50640.152],[56202.715],49856.36
55580.96,55722.26651,56583.355,22/12/2010 16:00,[51644.805],[49877.977],[53305.64],[55991.992],49856.36
54587.75,54504.60797,55327.465,22/12/2010 17:00,[50758.383],[49644.734],[55554.414],[54912.547],49856.36
53534.004,54655.56869,54037.047,22/12/2010 18:00,[50190.812],[49503.195],[56687.03],[53836.113],49856.36
53485.035,54689.20242,53819.98,22/12/2010 19:00,[49847.38],[49524.523],[56879.387],[53810.117],40848.523
53203.824,53904.08936,53558.035,22/12/2010 20:00,[49581.676],[50153.84],[57015.348],[53673.93],40847.19
52364.83,51912.8549,52923.797,22/12/2010 21:00,[49506.363],[52574.285],[56960.836],[52926.992],40884.965
50864.03,51182.88552,51659.758,22/12/2010 22:00,[49568.21],[55178.523],[56801.88],[51268.42],40885.117
50230.168,50519.79251,51032.152,22/12/2010 23:00,[49982.18],[56453.438],[56441.547],[50550.598],40885.207
49734.33,50187.75715,50361.094,23/12/2010 0:00,[50835.707],[56774.684],[56004.277],[49885.176],40887.438
49091.88,49819.74151,49767.918,23/12/2010 1:00,[52546.816],[56925.875],[55190.47],[49542.562],49734.758
49051.773,49652.35501,49389.227,23/12/2010 2:00,[54653.54],[56936.13],[53952.8],[49352.227],49734.72
49073.31,49510.976,49317.61,23/12/2010 3:00,[55581.723],[56788.043],[53798.73],[49355.55],49732.062
49121.836,49516.6468,49413.04,23/12/2010 4:00,[56115.344],[56439.816],[53957.164],[49384.31],49731.883
49546.44,49940.97939,49846.637,23/12/2010 5:00,[56439.098],[55648.777],[53579.617],[49666.5],49732.4
50300.65,50753.07767,50875.723,23/12/2010 6:00,[56399.684],[55142.637],[52035.95],[50537.055],49733.562
51518.1,52482.28186,52341.152,23/12/2010 7:00,[56144.094],[54645.047],[51043.633],[51874.594],49734.9
53824.62,54214.41923,54501.4,23/12/2010 8:00,[55816.85],[54605.93],[50391.79],[54014.95],49734.016
55362.47,55999.94037,55905.21,23/12/2010 9:00,[55518.516],[54366.242],[50034.184],[55419.758],49731.85
56420.367,56208.19577,56942.28,23/12/2010 10:00,[55160.594],[53859.668],[49749.875],[56502.844],49802.6
56344.008,56144.8392,56603.965,23/12/2010 11:00,[54295.086],[52291.99],[49549.938],[56354.164],49856.36
56091.926,55801.46223,56294.26,23/12/2010 12:00,[53433.156],[51281.188],[49383.81],[56024.242],49856.36
55635.062,55744.36309,55862.297,23/12/2010 13:00,[53360.227],[50632.6],[49405.496],[55505.367],49856.36
55324.88,55904.51443,55740.477,23/12/2010 14:00,[53453.03],[50193.027],[49681.9],[55249.547],49856.36
55136.28,55687.26396,55835.242,23/12/2010 15:00,[53028.09],[49818.984],[50264.938],[55170.14],49856.36
54686.63,54516.14512,55485.89,23/12/2010 16:00,[51603.664],[49610.465],[51995.855],[54829.223],49802.6
53615.52,53350.30599,54268.246,23/12/2010 17:00,[50722.77],[49422.04],[52751.86],[53778.86],49802.6
52552.18,53627.00213,53144.656,23/12/2010 18:00,[50134.977],[49357.24],[53873.43],[52754.812],49802.6
52574.79,53766.23015,53023.86,23/12/2010 19:00,[49876.914],[49603.21],[54947.324],[52862.27],49802.6
52424.332,53056.01081,52843.31,23/12/2010 20:00,[49640.867],[50269.96],[54874.016],[52849.88],49802.6
51720.8,51181.5167,52290.64,23/12/2010 21:00,[49806.688],[50777.367],[54420.07],[52187.254],40887.574
50365.215,50555.57724,50883.715,23/12/2010 22:00,[50212.055],[51532.727],[53831.074],[50596.188],40886.92
49844.977,49849.2688,50241.98,23/12/2010 23:00,[50993.953],[52752.97],[53623.406],[49964.754],40861.61
49346.816,49482.03534,49450.688,24/12/2010 0:00,[51990.26],[53487.164],[53559.85],[49228.957],40861.816
48688.633,49280.62402,48958.574,24/12/2010 1:00,[53164.36],[53098.133],[53235.223],[48843.016],49771.758
48653.11,49059.46266,48784.94,24/12/2010 2:00,[54504.336],[52766.96],[52686.555],[48750.82],49771.758
48596.39,48961.49463,48648.65,24/12/2010 3:00,[55137.08],[52778.195],[53114.145],[48666.492],49771.758
48689.56,49007.64324,48756.426,24/12/2010 4:00,[55060.47],[53061.71],[53497.22],[48726.336],49771.758
48976.05,49325.99046,49133.27,24/12/2010 5:00,[54772.71],[53483.168],[53410.91],[48975.676],49771.758
49740.188,49371.16134,49892.043,24/12/2010 6:00,[54584.305],[53607.508],[51898.523],[49623.758],49771.758
49955.81,50271.25485,50170.46,24/12/2010 7:00,[54195.992],[53318.81],[51099.54],[49956.414],49771.758
51168.867,51674.48558,51808.73,24/12/2010 8:00,[53722.742],[53586.91],[50455.21],[51525.63],49802.6
52789.465,53752.15091,53560.766,24/12/2010 9:00,[53574.62],[53849.4],[50011.84],[53036.78],49802.6
54693.543,54265.65201,54902.688,24/12/2010 10:00,[53358.66],[53819.305],[49458.883],[54558.22],49802.6
54818.742,54348.56308,54617.656,24/12/2010 11:00,[52765.137],[52543.97],[49276.91],[54669.465],49802.6
54577.086,53648.51208,54484.047,24/12/2010 12:00,[52363.84],[51709.043],[49143.67],[54522.6],49802.6
53657.18,53348.54609,53848.105,24/12/2010 13:00,[52659.242],[50919.42],[49168.055],[53769.234],49802.6
53170.7,53367.51395,53586.562,24/12/2010 14:00,[52862.81],[50414.953],[49158.094],[53364.574],49802.6
52982.758,53377.09565,53567.645,24/12/2010 15:00,[52211.914],[49404.227],[49138.29],[53238.71],49802.6
52831.4,53368.10059,53510.188,24/12/2010 16:00,[50635.03],[49228.87],[49591.863],[53108.453],49802.6
52730.914,53211.86015,53392.06,24/12/2010 17:00,[49856.48],[49090.25],[50582.906],[52992.01],49802.6
52519.176,53860.48283,53087.457,24/12/2010 18:00,[49374.543],[49055.918],[51590.836],[52757.285],49802.6
52904.977,53967.64147,53239.44,24/12/2010 19:00,[49188.293],[49407.09],[51852.06],[53155.67],49802.6
52744.324,53481.32112,53037.11,24/12/2010 20:00,[48956.414],[50359.418],[52045.85],[53111.008],49802.6
52152.414,51865.33747,52600.887,24/12/2010 21:00,[48742.18],[50641.87],[52046.04],[52609.453],49802.6
50889.39,51029.7738,51542.36,24/12/2010 22:00,[48630.09],[50920.137],[52162.67],[51227.086],49802.6
50221.086,50475.20826,50817.008,24/12/2010 23:00,[48665.4],[52004.098],[52354.395],[50436.297],49802.6
49754.086,50043.24942,50227.832,25/12/2010 0:00,[48851.652],[53107.484],[52654.29],[49863.145],49802.6
49122.254,49754.23395,50710.215,25/12/2010 1:00,[49099.14],[53278.08],[52640.58],[49695.094],49771.758
48958.414,49473.23582,50287.688,25/12/2010 2:00,[49535.13],[52708.305],[52410.285],[49453.246],49771.758
48810.734,49262.24279,49887.23,25/12/2010 3:00,[50220.64],[52464.457],[52796.023],[49201.73],49771.758
48753.688,49145.3069,49632.71,25/12/2010 4:00,[51301.246],[52474.695],[53111.273],[49029.395],49771.758
48957.082,49202.60158,49597.344,25/12/2010 5:00,[51908.16],[52583.285],[52833.992],[49125.805],49771.758
49084.906,49007.83879,49873.492,25/12/2010 6:00,[52133.68],[52331.29],[51215.72],[49384.883],49771.758
49234.086,49173.66092,49693.684,25/12/2010 7:00,[51927.586],[51999.27],[50383.715],[49460.043],49771.758
49607.508,49916.92736,49987.723,25/12/2010 8:00,[51644.094],[52528.008],[49809.688],[50003.27],49771.758
50451.195,51822.90421,51108.832,25/12/2010 9:00,[51579.055],[52834.684],[49489.832],[51146.24],49802.6
52486.035,52234.52638,53344.45,25/12/2010 10:00,[51461.02],[52605.844],[49402.965],[53055.574],49763.38
52728.703,52279.11063,53082.71,25/12/2010 11:00,[51342.9],[51063.23],[49211.617],[53072.33],49763.38
52529.586,52187.2045,52672.42,25/12/2010 12:00,[51404.992],[50176.438],[49147.254],[52710.22],49763.38
52259.574,52154.1574,52423.35,25/12/2010 13:00,[51991.344],[49492.766],[49241.516],[52446.473],49763.38
52047.508,52123.65238,52346.914,25/12/2010 14:00,[52518.227],[49140.473],[49615.676],[52244.363],49763.38
51856.945,52074.96168,52292.242,25/12/2010 15:00,[52440.45],[49213.594],[50407.918],[52078.99],49802.6
51644.316,52051.30074,52219.203,25/12/2010 16:00,[51420.766],[49002.52],[52663.215],[51909.],49802.6
51544.414,52117.59049,52156.953,25/12/2010 17:00,[50415.78],[48920.24],[55185.95],[51789.242],49802.6
51519.094,52786.35429,52148.13,25/12/2010 18:00,[49853.11],[48933.938],[56448.695],[51744.203],49802.6
51939.04,52797.6959,52605.875,25/12/2010 19:00,[49490.832],[49327.44],[56759.25],[52174.05],49802.6
51720.04,52418.5342,52450.703,25/12/2010 20:00,[50078.254],[50453.16],[56967.004],[52061.973],49802.6
51220.273,50830.70902,51990.453,25/12/2010 21:00,[50289.184],[52584.414],[57042.01],[51650.4],49802.6
49933.105,49974.80867,50438.09,25/12/2010 22:00,[50905.438],[54790.9],[57014.6],[50252.473],49802.6
49316.9,49366.27272,49413.84,25/12/2010 23:00,[51790.117],[56193.027],[56909.516],[49346.188],49802.6
48908.6,48984.17784,48696.863,26/12/2010 0:00,[52508.023],[56483.504],[56604.754],[48613.074],49763.38
48078.066,48793.32595,49302.383,26/12/2010 1:00,[53299.633],[56649.176],[55827.758],[48192.625],49771.758
48215.586,48666.80835,49156.055,26/12/2010 2:00,[54319.473],[56269.867],[54704.56],[48121.645],49771.758
48258.367,48634.73898,49043.105,26/12/2010 3:00,[55903.37],[55959.29],[54309.164],[48107.363],49771.758
48411.75,48715.6946,49067.344,26/12/2010 4:00,[56914.215],[55570.305],[54140.727],[48235.926],49771.758
48714.883,49107.56672,49293.258,26/12/2010 5:00,[57330.152],[55209.766],[53190.05],[48574.945],49771.758
49410.59,50054.00439,49982.305,26/12/2010 6:00,[57457.43],[54669.227],[51337.88],[49406.92],49771.758
50873.707,52233.35311,51505.344,26/12/2010 7:00,[57426.664],[54375.137],[50585.926],[51177.316],49771.758
53878.266,53949.84688,54293.996,26/12/2010 8:00,[57243.477],[55315.14],[49962.02],[53933.008],49763.38
55518.24,55983.51459,55702.62,26/12/2010 9:00,[56897.965],[54572.258],[49595.066],[55320.38],49763.38
56708.746,56512.46375,56892.984,26/12/2010 10:00,[56311.227],[53661.21],[49327.344],[56612.797],49763.38
56775.395,56476.67902,56716.35,26/12/2010 11:00,[55460.684],[52165.547],[49123.246],[56662.21],49763.38
56533.9,56338.81981,56422.348,26/12/2010 12:00,[54598.926],[51174.227],[49031.246],[56262.816],49763.38
56216.055,56543.94649,56221.812,26/12/2010 13:00,[54117.246],[50504.38],[49199.355],[55869.957],49763.38
56077.684,56869.72441,56392.453,26/12/2010 14:00,[53724.586],[50034.773],[49741.527],[55768.652],49763.38
56005.176,56688.06313,56646.86,26/12/2010 15:00,[52928.777],[49742.965],[50470.688],[55776.75],49763.38
55615.59,55413.10991,56493.58,26/12/2010 16:00,[51318.844],[49452.953],[52283.742],[55440.29],49763.38
54519.383,54109.60712,55213.656,26/12/2010 17:00,[50372.984],[49230.83],[54809.867],[54343.938],49763.38
53293.96,54210.70387,53798.53,26/12/2010 18:00,[49742.805],[49153.848],[56446.87],[53238.89],49763.38
53185.04,54156.73346,53819.992,26/12/2010 19:00,[49342.758],[49308.945],[56828.703],[53191.77],49763.38
52814.777,53467.63298,53641.46,26/12/2010 20:00,[49242.777],[49849.055],[57047.9],[52999.867],49763.38
51971.08,51664.51278,52882.9,26/12/2010 21:00,[49200.04],[51437.297],[57049.605],[52339.008],49763.38
50433.18,50826.21149,51300.137,26/12/2010 22:00,[49307.547],[53898.34],[57002.15],[50832.555],49763.38
49693.695,50170.35365,50408.34,26/12/2010 23:00,[49697.938],[56115.72],[56864.504],[50018.805],49763.38
49168.58,49836.94947,49660.29,27/12/2010 0:00,[50554.133],[56646.555],[56447.875],[49315.574],49763.38
49017.176,49548.71618,51011.23,27/12/2010 1:00,[51989.934],[56837.99],[55609.67],[48942.04],49735.094
49031.04,49373.31234,50641.625,27/12/2010 2:00,[54042.625],[56919.324],[54470.547],[48784.25],49732.562
49183.414,49233.10659,50474.348,27/12/2010 3:00,[55552.543],[56909.227],[54040.656],[48768.883],49731.633
49181.652,49281.21066,50322.65,27/12/2010 4:00,[56481.92],[56735.953],[53991.953],[48751.605],49734.633
49437.297,49593.88707,50483.043,27/12/2010 5:00,[56858.57],[56165.227],[53709.664],[49099.695],49735.6
50186.805,50295.50243,51125.715,27/12/2010 6:00,[56999.055],[55055.438],[52236.605],[49950.215],49735.297
51284.305,52565.58402,52299.51,27/12/2010 7:00,[57046.77],[54034.758],[51212.03],[51275.047],49732.14
54271.11,54532.76644,55035.363,27/12/2010 8:00,[57075.41],[54044.867],[50524.156],[53978.79],49731.453
55938.492,56446.174,56549.406,27/12/2010 9:00,[57012.57],[54038.086],[50013.945],[55503.66],49856.36
56860.336,57043.95498,57258.39,27/12/2010 10:00,[56690.047],[53400.812],[49652.566],[56576.387],49856.36
56931.29,57256.51237,57054.543,27/12/2010 11:00,[55844.78],[51724.95],[49412.47],[56627.434],49856.36
56818.555,56895.73189,56969.02,27/12/2010 12:00,[54848.227],[50699.074],[49265.52],[56443.707],49856.36
56402.934,57178.48992,56675.586,27/12/2010 13:00,[54334.71],[50056.055],[49413.887],[55832.047],49856.36
56330.336,57074.85109,56845.34,27/12/2010 14:00,[54049.348],[49657.133],[49972.],[55877.836],49856.36
56022.188,56832.17978,56772.453,27/12/2010 15:00,[53434.72],[49475.56],[50863.254],[55600.53],49856.36
55600.957,55532.00125,56588.51,27/12/2010 16:00,[51935.285],[49348.305],[52344.52],[55261.05],49856.36
54498.95,54068.54268,55326.273,27/12/2010 17:00,[50903.758],[49240.633],[54381.293],[54222.766],49856.36
53163.055,54200.33999,53739.258,27/12/2010 18:00,[50229.996],[49225.83],[56294.75],[53062.03],49856.36
53103.434,54343.67445,53776.547,27/12/2010 19:00,[49890.605],[49357.027],[56725.74],[53073.523],40861.965
52879.098,53558.75693,53750.348,27/12/2010 20:00,[49794.48],[50057.867],[56903.977],[53040.1],40862.883
51961.09,51672.53013,52842.68,27/12/2010 21:00,[49748.906],[52316.56],[56993.51],[52325.69],40862.83
50374.49,50955.66226,51184.285,27/12/2010 22:00,[49820.473],[54847.145],[56961.05],[50782.168],40862.28
49732.96,50229.40823,50418.723,27/12/2010 23:00,[50220.61],[56259.09],[56759.82],[50085.254],40862.24
49171.445,49819.15488,49594.88,28/12/2010 0:00,[51135.945],[56561.273],[56268.13],[49338.29],40862.316
49146.215,49612.07275,51465.81,28/12/2010 1:00,[53003.484],[56675.23],[55337.086],[48988.82],49735.406
49109.06,49420.24313,51160.605,28/12/2010 2:00,[55265.195],[56345.977],[54208.902],[48882.7],49732.83
49276.06,49323.83946,50854.934,28/12/2010 3:00,[56346.3],[56148.02],[54047.434],[48842.812],49731.9
49362.535,49433.1491,50714.21,28/12/2010 4:00,[56934.67],[55890.07],[53864.848],[48889.25],49733.914
49715.297,49824.43459,50918.523,28/12/2010 5:00,[57132.38],[55439.86],[53213.812],[49341.41],49734.297
50426.305,50508.842,51610.375,28/12/2010 6:00,[57143.562],[54919.59],[51595.496],[50260.453],49732.758
51486.062,52858.31484,52749.285,28/12/2010 7:00,[57097.656],[54681.89],[50666.03],[51541.156],49733.93
54429.977,54451.22419,55571.914,28/12/2010 8:00,[57017.715],[54645.062],[50046.31],[54257.434],49733.36
55711.133,56108.27229,56779.562,28/12/2010 9:00,[56811.383],[54481.008],[49678.145],[55397.438],49732.844
56558.47,56266.85926,57377.805,28/12/2010 10:00,[56421.36],[53925.89],[49470.688],[56234.06],49856.36
56433.406,56420.36206,56887.312,28/12/2010 11:00,[55477.52],[52400.023],[49270.656],[56034.594],49856.36
56264.836,56245.34931,56643.688,28/12/2010 12:00,[54344.863],[51381.047],[49209.066],[55758.188],49856.36
55902.832,56418.01552,56371.17,28/12/2010 13:00,[53901.836],[50643.836],[49232.105],[55379.742],49856.36
55741.402,56635.46153,56454.293,28/12/2010 14:00,[53800.688],[50229.945],[49539.414],[55322.63],49856.36
55592.1,56481.3721,56583.227,28/12/2010 15:00,[53186.297],[49970.74],[50257.035],[55287.117],49856.36
55193.008,55312.01316,56392.35,28/12/2010 16:00,[51660.094],[49712.926],[52458.086],[54984.594],49856.36
54174.3,53871.43335,55170.887,28/12/2010 17:00,[50741.945],[49526.664],[55100.99],[54056.66],49856.36
52911.5,54089.27044,53739.73,28/12/2010 18:00,[50104.246],[49401.78],[56442.05],[52902.26],40862.453
52942.258,54216.76577,53683.35,28/12/2010 19:00,[49808.188],[49587.8],[56850.03],[52984.234],40862.598
52765.6,53462.35326,53471.184,28/12/2010 20:00,[49982.176],[50439.074],[57109.26],[52972.883],40862.3
51960.668,51668.81477,52683.19,28/12/2010 21:00,[50036.195],[52367.566],[57206.117],[52301.414],40862.49
50552.316,50984.60291,51241.625,28/12/2010 22:00,[50321.93],[54893.5],[57217.66],[50813.645],40862.676
49880.242,50271.25485,50546.992,28/12/2010 23:00,[50921.117],[56195.594],[57152.43],[50136.367],40862.793
49306.277,49903.04367,49769.117,29/12/2010 0:00,[51962.27],[56851.08],[56905.875],[49392.027],40862.805
49058.285,49609.92176,51895.113,29/12/2010 1:00,[53672.76],[57049.742],[56272.742],[48997.86],49734.11
49088.465,49358.64647,51383.895,29/12/2010 2:00,[55391.67],[57031.586],[55177.844],[48803.156],49732.688
48974.727,49272.21559,50911.957,29/12/2010 3:00,[56194.586],[56973.742],[54600.266],[48596.85],49734.07
49254.94,49356.69102,50735.164,29/12/2010 4:00,[56781.04],[56750.473],[54406.766],[48664.26],49732.82
49584.65,49819.35042,50935.55,29/12/2010 5:00,[56990.94],[56228.36],[53878.07],[49017.812],49733.992
50383.402,50421.0423,51869.777,29/12/2010 6:00,[57070.477],[55354.703],[52221.57],[49983.062],49733.83
51449.14,52649.27727,52877.215,29/12/2010 7:00,[57061.918],[54719.47],[51199.426],[51141.117],49732.242
54158.812,54673.16773,55490.56,29/12/2010 8:00,[57038.055],[54924.41],[50490.88],[53790.39],49735.25
55806.453,56994.28656,56986.234,29/12/2010 9:00,[56915.17],[54754.598],[50102.535],[55376.832],49730.96
56927.05,57301.09662,57751.97,29/12/2010 10:00,[56495.79],[54100.336],[49786.195],[56881.65],49856.36
56864.805,57395.74039,57370.625,29/12/2010 11:00,[55523.574],[52544.742],[49608.457],[56734.027],49856.36
56702.902,57276.26241,57188.445,29/12/2010 12:00,[54415.223],[51551.258],[49483.355],[56498.715],49856.36
56435.14,57497.61932,57041.332,29/12/2010 13:00,[54026.1],[50761.445],[49609.492],[56164.25],49856.36
56336.734,57286.03966,57120.324,29/12/2010 14:00,[53893.695],[50310.605],[50001.78],[56142.844],49856.36
56001.53,56780.5559,56971.125,29/12/2010 15:00,[53259.207],[50040.355],[50878.023],[55797.652],49856.36
55465.6,55521.44182,56579.04,29/12/2010 16:00,[51767.3],[49827.617],[53522.973],[55241.44],49856.36
54468.79,54252.94159,55342.766,29/12/2010 17:00,[50848.473],[49652.383],[55860.9],[54216.414],49856.36
53385.395,54546.84568,54014.89,29/12/2010 18:00,[50215.805],[49574.82],[56777.402],[53194.133],40862.62
53471.68,54560.92492,54005.85,29/12/2010 19:00,[49903.23],[49603.39],[57041.695],[53328.055],40862.113
53154.492,54002.44848,53685.03,29/12/2010 20:00,[49821.1],[50135.492],[57232.527],[53234.11],40862.758
