Tmestamp,Predicted ANN load,Target Load,Proposed LSTM Load,LSTM_MODEL_1_Load,LSTM_MODEL_2_Load,LSTM_MODEL_3_Load,CNN_LSTM_MODEL_Load
20/08/2010 17:00,52056.49,53367.12286,53238.52,50528.43,49031.523,50733.2,53503.69
20/08/2010 18:00,52328.03,53667.28439,53513.297,49708.492,48895.76,52157.812,53455.83
20/08/2010 19:00,52679.92,54032.36686,53857.156,49312.734,48653.977,53641.93,53283.094
20/08/2010 20:00,52684.2,53323.71188,53697.293,48823.695,48481.656,53544.707,53580.02
20/08/2010 21:00,51849.96,51564.98039,51975.355,48704.46,48921.68,53219.285,52794.773
20/08/2010 22:00,50426.96,50908.34037,50833.1,48750.92,50048.66,53066.42,51142.18
20/08/2010 23:00,49693.902,50338.91341,50448.68,48885.652,51694.42,53139.273,50635.4
21/08/2010 0:00,49068.375,49963.85816,50080.465,49035.53,52884.723,53057.305,50120.152
21/08/2010 1:00,48889.254,49671.71397,49493.76,49360.36,52787.285,52719.836,50195.742
21/08/2010 2:00,48635.902,49385.63167,49214.527,49730.8,52509.805,52370.93,49894.01
21/08/2010 3:00,48329.95,49198.69068,48945.188,50463.39,52380.3,52819.6,49334.96
21/08/2010 4:00,48289.715,49078.43052,48826.95,51445.633,52641.727,53157.25,49125.81
21/08/2010 5:00,48362.473,49233.10659,48885.98,52990.953,52713.984,52595.164,48973.49
21/08/2010 6:00,48759.78,49230.36896,49464.38,53241.492,52442.363,51081.55,49063.06
21/08/2010 7:00,49081.33,49404.59953,49835.203,52783.953,52182.21,50266.29,49135.3
21/08/2010 8:00,49636.57,50247.39837,50470.125,52342.293,52800.035,49800.15,49491.375
21/08/2010 9:00,50756.395,52438.0887,52076.973,52513.016,53376.11,49429.71,50709.312
21/08/2010 10:00,52749.676,52865.74555,53452.03,52225.91,52964.78,49104.66,52952.055
21/08/2010 11:00,52861.293,52913.84961,53016.2,51976.496,51361.77,48897.344,53429.668
21/08/2010 12:00,52443.918,52683.49764,52933.414,52007.51,50428.188,48831.81,53144.67
21/08/2010 13:00,51894.562,53295.5534,52700.14,52356.19,49646.402,49036.1,52644.71
21/08/2010 14:00,52337.027,52890.57976,53284.953,52940.195,49274.598,49738.42,52870.766
21/08/2010 15:00,51830.086,52823.31229,52964.65,52710.25,48678.523,51047.527,52541.83
21/08/2010 16:00,51808.215,52659.64115,52957.297,51639.77,48620.215,52856.8,52454.293
21/08/2010 17:00,51717.723,52685.64863,52878.305,50682.69,48783.14,55061.72,52319.836
21/08/2010 18:00,51906.668,53374.94466,52806.418,50007.348,49094.207,56514.55,52266.016
21/08/2010 19:00,52531.684,53527.07865,53526.195,49555.06,49513.625,56943.023,52520.71
21/08/2010 20:00,52473.453,53028.63451,53522.242,49469.402,50192.207,57133.32,52484.29
21/08/2010 21:00,51813.36,51347.92547,51489.805,49351.42,51721.41,57207.305,52136.78
21/08/2010 22:00,50332.34,50637.90168,50481.77,49513.277,54575.055,57290.58,51190.29
21/08/2010 23:00,49601.23,50099.56637,50052.008,50103.66,56397.332,57282.84,50738.07
22/08/2010 0:00,49040.016,49728.42201,49665.86,50963.543,57081.54,56974.6,50368.008
22/08/2010 1:00,48823.008,49469.32492,49474.367,52120.535,57263.973,56081.043,51806.895
22/08/2010 2:00,48571.562,49211.79219,49223.22,54470.414,57099.152,54681.53,51348.703
22/08/2010 3:00,48395.605,49070.21763,48991.66,56328,56954.38,54173.43,50982.79
22/08/2010 4:00,48417.06,49072.95526,48931.824,57036.195,56837.95,54111.863,50797.68
22/08/2010 5:00,48739.492,49347.5004,49090.062,57186.42,56568.99,53364.582,50831.812
22/08/2010 6:00,49416.906,50370.5917,49783.703,57199.61,55868.332,51638.24,51101.08
22/08/2010 7:00,51156.586,52444.54168,51964.855,57157.734,54889.53,50590.58,52481.418
22/08/2010 8:00,53933.227,54622.32604,54834.11,57084.734,54228.215,49864.24,54415.953
22/08/2010 9:00,55850.73,56723.65232,56529.08,56733.453,54214.555,49499.086,56113.75
22/08/2010 10:00,57046.8,57226.98508,57174.4,56306.902,53485.656,49101.113,57302.59
22/08/2010 11:00,57107.023,57317.32685,57210.215,55685.16,51846.566,48869.35,57197.934
22/08/2010 12:00,56927.586,57157.17552,57088.76,54921.03,50999.918,48862.477,57200.586
22/08/2010 13:00,56573.867,57311.65605,56761.54,54283.79,50332.64,49147.203,57027.016
22/08/2010 14:00,56400.816,57347.24523,56695.875,53792.992,49899.336,49830.37,57202.6
22/08/2010 15:00,56171.574,56834.91741,56659.72,53179.105,49515.926,51153.785,57232.746
22/08/2010 16:00,55474.66,55607.09052,55981.438,51982.066,49350.258,52880.02,56704.617
22/08/2010 17:00,54446.223,54142.65422,54470.938,51047.68,49350.312,54923.715,55533.855
22/08/2010 18:00,53288.9,54054.46344,53829.47,50301.773,49543.023,56716.285,54128.285
22/08/2010 19:00,53068.875,54084.38182,54068.133,49822.45,50022.887,57218.844,53965.555
22/08/2010 20:00,52611.227,53402.71205,54024.22,49507.594,50744.34,57445.766,54003.766
22/08/2010 21:00,51525.234,51472.87871,51893.574,49551.387,52239.582,57337.617,53324.76
22/08/2010 22:00,50085.938,50727.07018,50555.242,50007.24,54884.19,57178.066,51521.7
22/08/2010 23:00,49434.656,50213.37354,50157.52,50969.766,56523.01,56984.82,50863.992
23/08/2010 0:00,49062.43,49826.58559,49838.758,52053.61,56876.867,56613.07,50511.664
23/08/2010 1:00,48860.32,49557.90679,49721.438,53444.78,56995.727,55810.195,51846.676
23/08/2010 2:00,48614.227,49315.62657,49427.164,55006.953,57027.777,54676.41,51393.176
23/08/2010 3:00,48503.41,49161.73268,49177.918,56464.008,57180.58,54134.8,51035.668
23/08/2010 4:00,48541.13,49165.05694,49073.984,57118.195,56998.04,54171.67,50821.844
23/08/2010 5:00,48824.02,49581.37219,49226.125,57311.67,56677.12,53343.51,50783.055
23/08/2010 6:00,49691.32,50358.07682,50200.78,57308.8,55923.19,51743.08,51344.535
23/08/2010 7:00,51099.367,52497.92546,52044.41,57252.484,54741.344,50838.977,52213.945
23/08/2010 8:00,53921.88,54749.03918,54958.78,57128.203,54130.477,50239.273,54168.062
23/08/2010 9:00,55888.25,56718.56815,56591.19,56942.203,53972.066,49847.508,55900.957
23/08/2010 10:00,57000.363,57178.68547,57179.79,56608.047,53275.652,49492.2,57071.94
23/08/2010 11:00,57060.484,57224.63854,57117.54,56000.11,51785.55,49270.734,57110.742
23/08/2010 12:00,56836.867,56972.38552,56987.203,55070.586,50916.72,49198.594,57130.59
23/08/2010 13:00,56437.17,57088.34369,56534.273,54286.844,50326.156,49380.75,56835.855
23/08/2010 14:00,56260.79,57065.46493,56546.727,53887.67,49938.082,49982.56,57004.086
23/08/2010 15:00,55976.21,56799.13268,56408.28,53301.77,49583.605,51113.633,57070.586
23/08/2010 16:00,55518.16,55500.9096,56010.85,52069.586,49385.926,52942.086,56839.777
23/08/2010 17:00,54353.39,53785.39356,54508.137,51102.844,49323.86,54981.77,55463.953
23/08/2010 18:00,53048.992,53763.68807,54051.594,50382.22,49450.613,56393.69,53649.195
23/08/2010 19:00,52795.65,53888.44576,54171.664,49915.254,49783.727,56766.004,53579.4
23/08/2010 20:00,52508.527,53517.88803,54004.387,49421.727,50728.367,57002.547,53744.383
23/08/2010 21:00,52083.797,51426.53455,52025.574,49439.87,52486.3,57076.188,53324.117
23/08/2010 22:00,50440.34,50710.25332,50651.098,49835.473,54811.098,57171.305,51448.992
23/08/2010 23:00,49779.83,50045.20487,50262.258,50743.445,56331.55,56911.207,50850.61
24/08/2010 0:00,49207.293,49685.98875,49779.684,51702.125,57026.79,56528.344,50290.5
24/08/2010 1:00,48740.777,49493.96359,49684.13,53100.562,57132.117,55716.03,51221.055
24/08/2010 2:00,48530.656,49296.85425,49482.48,54615.32,57111.793,54491.17,50940.805
24/08/2010 3:00,48425.18,49180.30945,49284.71,56244.336,56966.004,54080.65,50593
24/08/2010 4:00,48466.465,49121.25487,49195.72,56878.883,56790.31,53984.254,50429.777
24/08/2010 5:00,48698.516,49562.79542,49255.703,57149.6,56494.125,53232.246,50356.383
24/08/2010 6:00,49565.043,50310.1683,50256.68,57054.688,55835.574,51721.664,50941.02
24/08/2010 7:00,50929.84,52320.56617,52010.453,56877.668,54700.727,50898.03,51806.54
24/08/2010 8:00,53483.938,54348.75862,54806.36,56644.65,54204.156,50368.79,53537.844
24/08/2010 9:00,55428.746,56502.09986,56405.336,56475.07,54173.062,49996.875,55068.277
24/08/2010 10:00,56853.285,56792.48415,56941.715,56225.83,53436.21,49653.11,56512.387
24/08/2010 11:00,56810.97,56824.16243,56721.832,55592.984,51784.51,49395.734,56604.375
24/08/2010 12:00,56589.95,56532.60488,56544.71,54535.992,50915.074,49224.34,56601.14
24/08/2010 13:00,56077.973,56633.70163,55993.883,53793.297,50349.78,49211.418,56293.043
24/08/2010 14:00,55892.805,56716.6127,56015.42,53598.273,49951.727,49515.42,56389.742
24/08/2010 15:00,55701.344,56563.89207,56039.523,53197.082,49461.195,50695.38,56470.082
24/08/2010 16:00,55379.664,55611.97915,55793.156,51875.965,49265.348,52662.027,56278.215
24/08/2010 17:00,54495.33,53934.00774,54751.82,50903.344,49162.47,54917.28,55337.375
24/08/2010 18:00,53206.945,53766.23015,54249.65,50166.305,49220.93,56029.9,53634.176
24/08/2010 19:00,52920.79,53932.05229,54302.332,49738.887,49451.125,56494.01,53439.78
24/08/2010 20:00,52728.746,53303.17965,54072.04,49322.008,50009.58,56880.133,53593.77
24/08/2010 21:00,51975.01,51412.65086,52022.484,49152.785,51894.547,57069.016,53027.145
24/08/2010 22:00,50439.285,50679.55276,50743.676,49029.94,54766.297,57104.07,51363.47
24/08/2010 23:00,49767.742,50148.06152,50313.33,48979.805,55906.902,56982.605,50752.9
25/08/2010 0:00,49148.836,49748.56314,49941.668,49179.918,56903.754,56545.137,50394.58
25/08/2010 1:00,48798.668,49507.84728,48761.992,49911.68,57144.195,55637.094,50530.14
25/08/2010 2:00,48582.51,49271.62895,48548.367,51349.23,57202.566,54432.016,50149.105
25/08/2010 3:00,48445.496,49160.9505,48406.426,53541.555,57160.883,54135.906,49875.1
25/08/2010 4:00,48513.438,49166.42576,48422.445,55507.938,57014.492,54119.59,49757.516
25/08/2010 5:00,48780.773,49573.1593,48622.52,56504.027,56725.28,53326.664,49735.234
25/08/2010 6:00,49599.56,50325.42081,49364.9,56827.67,56048.836,51704.83,50238.945
25/08/2010 7:00,50929.875,52478.17541,50623.586,56878.117,54634.074,50822.324,51149.418
25/08/2010 8:00,53713.145,54570.89771,53277.906,56788.574,53966.45,50268.137,53260.824
25/08/2010 9:00,55648.176,56576.21141,54924.766,56615.836,53988.95,49863.945,55610.188
25/08/2010 10:00,56841.527,57033.5911,56677.492,56334.875,53386.383,49557.4,57205.14
25/08/2010 11:00,56929.188,57130.97249,56719.914,55768.562,51612.23,49350.25,57242.633
25/08/2010 12:00,56786.727,56775.66728,56731.203,54769.906,50728.97,49267.016,57122.65
25/08/2010 13:00,56249.457,56719.15478,56186.355,54001.9,50064.285,49413.766,56604.97
25/08/2010 14:00,55928.598,56752.20188,56016.008,53673.445,49699.406,49963.82,56532.625
25/08/2010 15:00,55718.04,56659.12248,55955.285,53134.223,49494.21,51283.85,56628.016
25/08/2010 16:00,55326.85,55560.74636,55713.42,51890.465,49350.223,53263.312,56656.49
25/08/2010 17:00,54205.05,53989.34696,54148.766,50918.805,49308.617,55425.105,55642.695
25/08/2010 18:00,53052.35,54123.09972,53276.47,50146.047,49437.754,56494.4,54098.707
25/08/2010 19:00,53085.836,54260.95893,53361.65,49604.684,49918.914,56891.703,54433.27
25/08/2010 20:00,52911.03,53585.35105,53275.72,49550.938,50899.812,57107.617,54538.094
25/08/2010 21:00,52140.71,51512.18325,51606.848,49552.664,52940.125,57175.03,53727.395
25/08/2010 22:00,50401.758,50869.23138,50167.965,49745.797,55317.824,57169.07,51476.797
25/08/2010 23:00,49787.406,50229.79932,49938.586,50099.695,56651.785,56970.934,50834.344
26/08/2010 0:00,49232.242,49855.13515,49627.367,50617.273,57105.78,56608.82,50153.637
26/08/2010 1:00,48821.418,49603.85986,49045.79,51826.312,57242.42,55762.094,49818.805
26/08/2010 2:00,48607.273,49409.29261,48804.043,53828.723,57255.72,54294.297,49487.41
26/08/2010 3:00,48521.113,49248.3591,48709.2,56107.953,57256.227,53710.35,49233.48
26/08/2010 4:00,48534.17,49233.30214,48708.594,57012.156,57144.08,53857.98,49044.15
26/08/2010 5:00,48836.867,49643.35995,48979.97,57307.523,56918.547,53274.15,49237.125
26/08/2010 6:00,49689.08,50506.29991,49945.28,57309.293,56317.96,51674.234,49722.016
26/08/2010 7:00,51196.44,52548.18052,51502.312,57196.047,54850.7,50832.008,50690.566
26/08/2010 8:00,53820.14,54631.32111,53993.71,57006.918,53809.85,50191.277,52899.934
26/08/2010 9:00,55580.52,56708.98644,55912.78,56762.098,53916.25,49769.273,55480.56
26/08/2010 10:00,56838.69,57299.53226,57269.44,56481.418,53191.074,49489.16,57664.52
26/08/2010 11:00,57025.473,57249.2772,57324.49,55838.14,51583.266,49290.28,57657.023
26/08/2010 12:00,56805.594,56927.80127,57172.812,54649.5,50747.594,49180.734,57268.645
26/08/2010 13:00,56292.246,56741.05582,56661.348,53421.527,50182.05,49253.465,56792.605
26/08/2010 14:00,55882.098,56889.86554,56252.582,53397.016,49787.938,49506.395,56637.914
26/08/2010 15:00,55758.41,56766.67221,56292.457,52982.53,49512.668,49999.316,56769.434
26/08/2010 16:00,55413.953,55526.91708,55994.598,51669.27,49341.812,50227.02,56691.406
26/08/2010 17:00,54283.855,51576.71309,54498.438,50753.293,49281.05,50843.566,55531.164
26/08/2010 18:00,51311.78,51472.87871,51536.74,50060.688,49360.477,53050.727,51173.344
26/08/2010 19:00,51203.81,51618.75526,51527.082,49608.805,49559.773,53586.305,50964.246
26/08/2010 20:00,51013.953,51183.6677,51525.797,49728.96,49925.137,53363.363,51090.594
26/08/2010 21:00,50475.375,49935.89523,50040.047,49901.35,50612.34,52996.266,50644.46
26/08/2010 22:00,49540.402,49414.37678,49136.105,50249.74,51243.01,52857.086,49350.145
26/08/2010 23:00,49061.43,49051.8364,48725.797,51046.44,52312.086,52786.47,48743.094
27/08/2010 0:00,48599.3,48717.25896,48585.832,51750.96,53044.066,52689.76,48471.555
27/08/2010 1:00,47879.7,48516.04318,47897.953,52924.992,52957.57,52336.195,48578.4
27/08/2010 2:00,47712.207,48320.8893,47853.016,53790.953,52652.57,51836.02,48446.94
27/08/2010 3:00,47605.293,48173.0573,47854.875,53896.258,52319.734,52294.9,48334.67
27/08/2010 4:00,47586.453,48135.90375,47915.29,54364.445,52221.6,52823.71,48257.684
27/08/2010 5:00,47746.926,48493.55551,48100.652,54557.08,52307.984,52296.555,48456.516
27/08/2010 6:00,48352.57,48674.8257,48693.824,53965.36,52063.22,50929.17,48602.527
27/08/2010 7:00,48897.043,49171.50993,49123.55,53654.85,51676.535,50260.684,48613.69
27/08/2010 8:00,49895.125,50326.00745,49893.027,53470.945,52385.88,49811.457,48834.492
27/08/2010 9:00,51508.81,51822.51312,51920.047,53774.26,52929.25,49459.742,50083.793
27/08/2010 10:00,52901.086,52109.76869,52142.188,54129.664,52292.46,49165.9,51264.043
27/08/2010 11:00,52776.4,52225.9224,51954.586,53789.22,50621.168,48932.496,51434.207
27/08/2010 12:00,52448.605,51695.0178,52065.695,52180.57,50004.496,48789.625,51593.387
27/08/2010 13:00,51765.89,51153.94486,51559.516,51922.812,49463.035,48672.395,51119.668
27/08/2010 14:00,51261.312,51058.91,50974.42,51816.36,49146.457,48565.117,50451.32
27/08/2010 15:00,51287.414,50975.02121,50891.016,51275.35,48742.82,48651.977,50258.133
27/08/2010 16:00,51518.89,50871.57792,50871.93,50246.277,48604.344,49158.758,49999.055
27/08/2010 17:00,51164.492,50821.9095,50788.555,49632.54,48471.324,50088.867,49995.367
27/08/2010 18:00,50919.85,51116.59577,50803.812,49287.227,48344.74,50996.895,49940.67
27/08/2010 19:00,50875.555,51318.00709,51145.723,48990.34,48211.965,51357.38,50261.72
27/08/2010 20:00,50719.535,50920.26862,51150.06,48737.617,48226.67,51438.727,50471.727
27/08/2010 21:00,50212.965,49456.02786,49783.418,48553.863,48858.355,51356.434,50078.8
27/08/2010 22:00,49105.44,49007.05661,48600.492,48426.727,49885.895,51421.785,48675.938
27/08/2010 23:00,48695.594,48683.03859,48408.816,48451.38,51031.3,51620.625,48280.344
28/08/2010 0:00,48377.516,48443.69154,48369.477,48693.258,51591.11,51711.508,48089.875
28/08/2010 1:00,47570.53,48300.94371,47706.297,49035.164,51612.953,51493.95,48207.74
28/08/2010 2:00,47440.957,48108.91855,47644.246,49399.297,51692.766,51247.883,48127.184
28/08/2010 3:00,47328.95,47944.66077,47564.04,49999.055,52022.316,52205.773,48017.91
28/08/2010 4:00,47285.203,47925.10627,47529.414,50768.73,52633.473,52646.367,47952.027
28/08/2010 5:00,47442.227,48238.17377,47649.844,51282.77,53362.33,52081.06,48045.914
28/08/2010 6:00,47977.54,48312.67641,48349.188,51408.73,52836.094,50631.863,48511.145
28/08/2010 7:00,48360.074,48312.48086,48629.297,51082.91,50449.293,49998.15,48897.12
28/08/2010 8:00,48612.61,48796.65021,48791.42,50743.77,50737.14,49499.883,49141.95
28/08/2010 9:00,49305.848,50048.72467,49563.344,50710.324,51088.766,49179.195,49815.547
28/08/2010 10:00,50782.863,50386.2353,50212.83,50633.082,50536.906,48934.477,51429.285
28/08/2010 11:00,51131.47,50440.40125,50360.19,50529.086,49383.695,48728.234,51258.57
28/08/2010 12:00,51163.25,50370.20061,50419.87,50433.49,48846.586,48629.29,50996.297
28/08/2010 13:00,51054.21,50345.75749,50375.633,50523.55,48536.01,48766.66,50753.87
28/08/2010 14:00,50960.69,50342.62877,50270.336,50711.684,48378.746,49361.5,50589.453
28/08/2010 15:00,50885.875,50298.63115,50133.527,50328.547,48434.027,50485.426,50534.98
28/08/2010 16:00,50773.92,50274.77466,50111.184,49336.094,48358.527,51748.344,50472.098
28/08/2010 17:00,50610.023,50309.38612,50122.258,48980.297,48410.83,53137.375,50483.312
28/08/2010 18:00,50469.168,50875.29327,50228.992,48820.21,48748.832,54776.234,50587.25
28/08/2010 19:00,50710.777,51085.30857,50886.164,48732.273,49600.07,55496.09,51114.715
28/08/2010 20:00,50636.824,50639.66158,50974.133,49076.883,50865.71,56006.168,51371.156
28/08/2010 21:00,50035.914,49457.00559,49568.055,48924.074,52431.383,56061.28,50992.72
28/08/2010 22:00,49185.31,48920.43018,48663.758,48785.418,53340.86,55819.55,50023
28/08/2010 23:00,48688.887,48552.61009,48400.867,48846,55892.71,55793.14,49544.742
29/08/2010 0:00,48379.523,48288.23329,48300.867,49160.914,56560.535,55883.66,49171.77
29/08/2010 1:00,47614.066,48118.69579,47924.96,49774.586,56751.96,55587.8,47872.61
29/08/2010 2:00,47465.58,47955.61129,47839.85,50946.36,56714.848,53917.89,48599.586
29/08/2010 3:00,47392.316,47860.96752,47804.54,53856.13,56702.07,52979.324,48622.66
29/08/2010 4:00,47422.637,47884.04183,47854.445,56064.742,56756.594,52441.305,48813.57
29/08/2010 5:00,47681.17,48321.08484,48030.305,56656.234,56611.44,51571.758,49597.586
29/08/2010 6:00,48377.11,48984.56893,48678.875,56694.46,55995.05,50405.38,50428.87
29/08/2010 7:00,49509.223,51257.19261,49754.61,56569.47,54504.97,49832.207,51535.37
29/08/2010 8:00,52640.28,54433.23405,53663.336,56229.785,53262.516,49481.496,54870.8
29/08/2010 9:00,55526.438,56457.32006,56595.934,55858.68,52711.723,49183.965,58797.66
29/08/2010 10:00,56662.223,56973.36325,56697.844,55453.05,51855.51,48896.254,59506.992
29/08/2010 11:00,56782.37,56954.00429,56814.848,54927.543,50360.973,48675.758,56713.37
29/08/2010 12:00,56538.53,56524.0009,56464,54273.844,49660.1,48529.188,55321.645
29/08/2010 13:00,55921.047,56611.4095,55567.07,53559.758,49216.7,48605.816,54897.48
29/08/2010 14:00,55743.09,56762.17468,55499.008,52928.367,48902.67,49198.26,54588.71
29/08/2010 15:00,55630.055,56398.65657,55646.18,52148.168,48655.15,50457.18,54541.51
29/08/2010 16:00,55102.438,55129.96079,55055.4,51035.477,48574.184,52489.574,53584.734
29/08/2010 17:00,54005.52,53647.7299,53786.17,50341.863,48636.11,54549.438,52638.57
29/08/2010 18:00,52867.33,53669.82648,53388.82,49800.668,49009.395,56040.76,51210.47
29/08/2010 19:00,52646.043,53845.62141,53478.586,49380,49908.18,56596.09,51538.574
29/08/2010 20:00,52473.07,53171.96898,53230.258,49108.57,50832.438,56898.695,52150.418
29/08/2010 21:00,51781.023,51213.97717,51473.13,48907.9,52050.465,56892.805,52223.4
29/08/2010 22:00,50238.316,50418.50022,50188.527,48907.727,53463.688,56845.254,51025.715
29/08/2010 23:00,49560.87,49825.99895,49833.293,49222.734,55142.844,56853.312,50853.28
30/08/2010 0:00,49049.76,49286.88146,49422.61,49829.79,55813.94,56577.023,51173.094
30/08/2010 1:00,48378.523,49206.51248,48342.703,51031.074,56209.6,55724.473,47111.457
30/08/2010 2:00,48261.527,49005.10116,48391.156,53527.973,56517.133,54489.668,47343.457
30/08/2010 3:00,48145.777,48899.89796,48392.637,56138.664,56793.258,53667.63,47412.688
30/08/2010 4:00,48179.117,48975.76941,48506.21,56890.562,56958.64,53138.387,47674.008
